year,soc_occupation_code,soc_major,soc_minor,soc_unit,description,sex,emp_type,fp_time,value
2016,522,5,22,,"Metal Machining, Fitting and Instrument Making Trades",female,employees,part,6002.0
2016,522,5,22,,"Metal Machining, Fitting and Instrument Making Trades",male,self-employed,full,20930.0
2016,522,5,22,,"Metal Machining, Fitting and Instrument Making Trades",female,self-employed,full,
2016,522,5,22,,"Metal Machining, Fitting and Instrument Making Trades",male,self-employed,part,
2016,522,5,22,,"Metal Machining, Fitting and Instrument Making Trades",female,self-employed,part,
2016,5221,5,22,1,Metal machining setters and setter-operators,male,employees,full,38613.0
2016,5221,5,22,1,Metal machining setters and setter-operators,female,employees,full,
2016,5221,5,22,1,Metal machining setters and setter-operators,male,employees,part,
2016,5221,5,22,1,Metal machining setters and setter-operators,female,employees,part,
2016,5221,5,22,1,Metal machining setters and setter-operators,male,self-employed,full,
2016,5221,5,22,1,Metal machining setters and setter-operators,female,self-employed,full,
2016,5221,5,22,1,Metal machining setters and setter-operators,male,self-employed,part,
2016,5221,5,22,1,Metal machining setters and setter-operators,female,self-employed,part,
2016,5222,5,22,2,"Tool makers, tool fitters and markers-out",male,employees,full,10349.0
2016,5222,5,22,2,"Tool makers, tool fitters and markers-out",female,employees,full,
2016,5222,5,22,2,"Tool makers, tool fitters and markers-out",male,employees,part,
2016,5222,5,22,2,"Tool makers, tool fitters and markers-out",female,employees,part,
2016,5222,5,22,2,"Tool makers, tool fitters and markers-out",male,self-employed,full,
2016,5222,5,22,2,"Tool makers, tool fitters and markers-out",female,self-employed,full,
2016,5222,5,22,2,"Tool makers, tool fitters and markers-out",male,self-employed,part,
2016,5222,5,22,2,"Tool makers, tool fitters and markers-out",female,self-employed,part,
2016,5223,5,22,3,Metal working production and maintenance fitters,male,employees,full,162991.0
2016,5223,5,22,3,Metal working production and maintenance fitters,female,employees,full,
2016,5223,5,22,3,Metal working production and maintenance fitters,male,employees,part,7336.0
2016,5223,5,22,3,Metal working production and maintenance fitters,female,employees,part,
2016,5223,5,22,3,Metal working production and maintenance fitters,male,self-employed,full,15273.0
2016,5223,5,22,3,Metal working production and maintenance fitters,female,self-employed,full,
2016,5223,5,22,3,Metal working production and maintenance fitters,male,self-employed,part,
2016,5223,5,22,3,Metal working production and maintenance fitters,female,self-employed,part,
2016,5224,5,22,4,Precision instrument makers and repairers,male,employees,full,21306.0
2016,5224,5,22,4,Precision instrument makers and repairers,female,employees,full,
2016,5224,5,22,4,Precision instrument makers and repairers,male,employees,part,
2016,5224,5,22,4,Precision instrument makers and repairers,female,employees,part,
2016,5224,5,22,4,Precision instrument makers and repairers,male,self-employed,full,
2016,5224,5,22,4,Precision instrument makers and repairers,female,self-employed,full,
2016,5224,5,22,4,Precision instrument makers and repairers,male,self-employed,part,
2016,5224,5,22,4,Precision instrument makers and repairers,female,self-employed,part,
2016,5225,5,22,5,Air-conditioning and refrigeration engineers,male,employees,full,19183.0
2016,5225,5,22,5,Air-conditioning and refrigeration engineers,female,employees,full,
2016,5225,5,22,5,Air-conditioning and refrigeration engineers,male,employees,part,
2016,5225,5,22,5,Air-conditioning and refrigeration engineers,female,employees,part,
2016,5225,5,22,5,Air-conditioning and refrigeration engineers,male,self-employed,full,
2016,5225,5,22,5,Air-conditioning and refrigeration engineers,female,self-employed,full,
2016,5225,5,22,5,Air-conditioning and refrigeration engineers,male,self-employed,part,
2016,5225,5,22,5,Air-conditioning and refrigeration engineers,female,self-employed,part,
2016,523,5,23,,Vehicle Trades,male,employees,full,223213.0
2016,523,5,23,,Vehicle Trades,female,employees,full,
2016,523,5,23,,Vehicle Trades,male,employees,part,12048.0
2016,523,5,23,,Vehicle Trades,female,employees,part,
2016,523,5,23,,Vehicle Trades,male,self-employed,full,45803.0
2016,523,5,23,,Vehicle Trades,female,self-employed,full,
2016,523,5,23,,Vehicle Trades,male,self-employed,part,
2016,523,5,23,,Vehicle Trades,female,self-employed,part,
2016,5231,5,23,1,"Vehicle technicians, mechanics and electricians",male,employees,full,143748.0
2016,5231,5,23,1,"Vehicle technicians, mechanics and electricians",female,employees,full,
2016,5231,5,23,1,"Vehicle technicians, mechanics and electricians",male,employees,part,5231.0
2016,5231,5,23,1,"Vehicle technicians, mechanics and electricians",female,employees,part,
2016,5231,5,23,1,"Vehicle technicians, mechanics and electricians",male,self-employed,full,28645.0
2016,5231,5,23,1,"Vehicle technicians, mechanics and electricians",female,self-employed,full,
2016,5231,5,23,1,"Vehicle technicians, mechanics and electricians",male,self-employed,part,
2016,5231,5,23,1,"Vehicle technicians, mechanics and electricians",female,self-employed,part,
2016,5232,5,23,2,Vehicle body builders and repairers,male,employees,full,21216.0
2016,5232,5,23,2,Vehicle body builders and repairers,female,employees,full,
2016,5232,5,23,2,Vehicle body builders and repairers,male,employees,part,
2016,5232,5,23,2,Vehicle body builders and repairers,female,employees,part,
2016,5232,5,23,2,Vehicle body builders and repairers,male,self-employed,full,9212.0
2016,5232,5,23,2,Vehicle body builders and repairers,female,self-employed,full,
2016,5232,5,23,2,Vehicle body builders and repairers,male,self-employed,part,
2016,5232,5,23,2,Vehicle body builders and repairers,female,self-employed,part,
2016,5234,5,23,4,Vehicle paint technicians,male,employees,full,12593.0
2016,5234,5,23,4,Vehicle paint technicians,female,employees,full,
2016,5234,5,23,4,Vehicle paint technicians,male,employees,part,
2016,5234,5,23,4,Vehicle paint technicians,female,employees,part,
2016,5234,5,23,4,Vehicle paint technicians,male,self-employed,full,
2016,5234,5,23,4,Vehicle paint technicians,female,self-employed,full,
2016,5234,5,23,4,Vehicle paint technicians,male,self-employed,part,
2016,5234,5,23,4,Vehicle paint technicians,female,self-employed,part,
2016,5235,5,23,5,Aircraft maintenance and related trades,male,employees,full,31105.0
2016,5235,5,23,5,Aircraft maintenance and related trades,female,employees,full,
2016,5235,5,23,5,Aircraft maintenance and related trades,male,employees,part,
2016,5235,5,23,5,Aircraft maintenance and related trades,female,employees,part,
2016,5235,5,23,5,Aircraft maintenance and related trades,male,self-employed,full,
2016,5235,5,23,5,Aircraft maintenance and related trades,female,self-employed,full,
2016,5235,5,23,5,Aircraft maintenance and related trades,male,self-employed,part,
2016,5235,5,23,5,Aircraft maintenance and related trades,female,self-employed,part,
2016,5236,5,23,6,Boat and ship builders and repairers,male,employees,full,5619.0
2016,5236,5,23,6,Boat and ship builders and repairers,female,employees,full,
2016,5236,5,23,6,Boat and ship builders and repairers,male,employees,part,
2016,5236,5,23,6,Boat and ship builders and repairers,female,employees,part,
2016,5236,5,23,6,Boat and ship builders and repairers,male,self-employed,full,5380.0
2016,5236,5,23,6,Boat and ship builders and repairers,female,self-employed,full,
2016,5236,5,23,6,Boat and ship builders and repairers,male,self-employed,part,
2016,5236,5,23,6,Boat and ship builders and repairers,female,self-employed,part,
2016,5237,5,23,7,Rail and rolling stock builders and repairers,male,employees,full,8932.0
2016,5237,5,23,7,Rail and rolling stock builders and repairers,female,employees,full,
2016,5237,5,23,7,Rail and rolling stock builders and repairers,male,employees,part,
2016,5237,5,23,7,Rail and rolling stock builders and repairers,female,employees,part,
2016,5237,5,23,7,Rail and rolling stock builders and repairers,male,self-employed,full,
2016,5237,5,23,7,Rail and rolling stock builders and repairers,female,self-employed,full,
2016,5237,5,23,7,Rail and rolling stock builders and repairers,male,self-employed,part,
2016,5237,5,23,7,Rail and rolling stock builders and repairers,female,self-employed,part,
2016,524,5,24,,Electrical and Electronic Trades,male,employees,full,341238.0
2016,524,5,24,,Electrical and Electronic Trades,female,employees,full,7458.0
2016,524,5,24,,Electrical and Electronic Trades,male,employees,part,6245.0
2016,524,5,24,,Electrical and Electronic Trades,female,employees,part,
2016,524,5,24,,Electrical and Electronic Trades,male,self-employed,full,99251.0
2016,524,5,24,,Electrical and Electronic Trades,female,self-employed,full,
2016,524,5,24,,Electrical and Electronic Trades,male,self-employed,part,8148.0
2016,524,5,24,,Electrical and Electronic Trades,female,self-employed,part,
2016,5241,5,24,1,Electricians and electrical fitters,male,employees,full,175268.0
2016,5241,5,24,1,Electricians and electrical fitters,female,employees,full,
2016,5241,5,24,1,Electricians and electrical fitters,male,employees,part,
2016,5241,5,24,1,Electricians and electrical fitters,female,employees,part,
2016,5241,5,24,1,Electricians and electrical fitters,male,self-employed,full,76844.0
2016,5241,5,24,1,Electricians and electrical fitters,female,self-employed,full,
2016,5241,5,24,1,Electricians and electrical fitters,male,self-employed,part,6962.0
2016,5241,5,24,1,Electricians and electrical fitters,female,self-employed,part,
2016,5242,5,24,2,Telecommunications engineers,male,employees,full,50401.0
2016,5242,5,24,2,Telecommunications engineers,female,employees,full,
2016,5242,5,24,2,Telecommunications engineers,male,employees,part,
2016,5242,5,24,2,Telecommunications engineers,female,employees,part,
2016,5242,5,24,2,Telecommunications engineers,male,self-employed,full,4581.0
2016,5242,5,24,2,Telecommunications engineers,female,self-employed,full,
2016,5242,5,24,2,Telecommunications engineers,male,self-employed,part,
2016,5242,5,24,2,Telecommunications engineers,female,self-employed,part,
2016,5244,5,24,4,"TV, video and audio engineers",male,employees,full,7165.0
2016,5244,5,24,4,"TV, video and audio engineers",female,employees,full,
2016,5244,5,24,4,"TV, video and audio engineers",male,employees,part,
2016,5244,5,24,4,"TV, video and audio engineers",female,employees,part,
2016,5244,5,24,4,"TV, video and audio engineers",male,self-employed,full,
2016,5244,5,24,4,"TV, video and audio engineers",female,self-employed,full,
2016,5244,5,24,4,"TV, video and audio engineers",male,self-employed,part,
2016,5244,5,24,4,"TV, video and audio engineers",female,self-employed,part,
2016,5245,5,24,5,IT engineers,male,employees,full,36072.0
2016,5245,5,24,5,IT engineers,female,employees,full,
2016,5245,5,24,5,IT engineers,male,employees,part,
2016,5245,5,24,5,IT engineers,female,employees,part,
2016,5245,5,24,5,IT engineers,male,self-employed,full,
2016,5245,5,24,5,IT engineers,female,self-employed,full,
2016,5245,5,24,5,IT engineers,male,self-employed,part,
2016,5245,5,24,5,IT engineers,female,self-employed,part,
2016,5249,5,24,9,Electrical and electronic trades n.e.c.,male,employees,full,72332.0
2016,5249,5,24,9,Electrical and electronic trades n.e.c.,female,employees,full,
2016,5249,5,24,9,Electrical and electronic trades n.e.c.,male,employees,part,
2016,5249,5,24,9,Electrical and electronic trades n.e.c.,female,employees,part,
2016,5249,5,24,9,Electrical and electronic trades n.e.c.,male,self-employed,full,12748.0
2016,5249,5,24,9,Electrical and electronic trades n.e.c.,female,self-employed,full,
2016,5249,5,24,9,Electrical and electronic trades n.e.c.,male,self-employed,part,
2016,5249,5,24,9,Electrical and electronic trades n.e.c.,female,self-employed,part,
2016,525,5,25,,"Skilled Metal, Electrical and Electronic Trades Supervisors",male,employees,full,38427.0
2016,525,5,25,,"Skilled Metal, Electrical and Electronic Trades Supervisors",female,employees,full,
2016,525,5,25,,"Skilled Metal, Electrical and Electronic Trades Supervisors",male,employees,part,
2016,525,5,25,,"Skilled Metal, Electrical and Electronic Trades Supervisors",female,employees,part,
2016,525,5,25,,"Skilled Metal, Electrical and Electronic Trades Supervisors",male,self-employed,full,
2016,525,5,25,,"Skilled Metal, Electrical and Electronic Trades Supervisors",female,self-employed,full,
2016,525,5,25,,"Skilled Metal, Electrical and Electronic Trades Supervisors",male,self-employed,part,
2016,525,5,25,,"Skilled Metal, Electrical and Electronic Trades Supervisors",female,self-employed,part,
2016,5250,5,25,0,"Skilled metal, electrical and electronic trades supervisors",male,employees,full,38427.0
2016,5250,5,25,0,"Skilled metal, electrical and electronic trades supervisors",female,employees,full,
2016,5250,5,25,0,"Skilled metal, electrical and electronic trades supervisors",male,employees,part,
2016,5250,5,25,0,"Skilled metal, electrical and electronic trades supervisors",female,employees,part,
2016,5250,5,25,0,"Skilled metal, electrical and electronic trades supervisors",male,self-employed,full,
2016,5250,5,25,0,"Skilled metal, electrical and electronic trades supervisors",female,self-employed,full,
2016,5250,5,25,0,"Skilled metal, electrical and electronic trades supervisors",male,self-employed,part,
2016,5250,5,25,0,"Skilled metal, electrical and electronic trades supervisors",female,self-employed,part,
2016,531,5,31,,Construction and Building Trades,male,employees,full,311704.0
2016,531,5,31,,Construction and Building Trades,female,employees,full,6181.0
2016,531,5,31,,Construction and Building Trades,male,employees,part,12057.0
2016,531,5,31,,Construction and Building Trades,female,employees,part,
2016,531,5,31,,Construction and Building Trades,male,self-employed,full,466684.0
2016,531,5,31,,Construction and Building Trades,female,self-employed,full,
2016,531,5,31,,Construction and Building Trades,male,self-employed,part,35104.0
